county,category,date,mobility,fips,state_abbr,cases,r_star,r_star_avg,density,log_density
Chilton County,retail/recreation,2020-04-05,-51.196,01021,AL,18,1.1111111111111112,1.091892551892552,64.12340779606494,4.1608094734916765
Cullman County,retail/recreation,2020-04-03,-27.913,01043,AL,15,1.0,1.0,114.00993249016285,4.736285571705841
Cullman County,retail/recreation,2020-04-04,-43.288,01043,AL,15,1.0,1.0,114.00993249016285,4.736285571705841
Cullman County,retail/recreation,2020-04-05,-55.001,01043,AL,15,1.3333333333333333,1.111111111111111,114.00993249016285,4.736285571705841
DeKalb County,retail/recreation,2020-04-04,-44.199,01049,AL,13,1.0769230769230769,1.0769230769230769,92.02862481192295,4.522099667915291
DeKalb County,retail/recreation,2020-04-05,-54.519,01049,AL,14,1.0,1.0384615384615383,92.02862481192295,4.522099667915291
Elmore County,retail/recreation,2020-03-27,-29.585,01051,AL,12,1.0833333333333333,1.0833333333333333,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-03-28,-35.292,01051,AL,13,1.0,1.0416666666666665,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-03-29,-41.726,01051,AL,13,1.0,1.0277777777777777,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-03-30,-32.081,01051,AL,13,0.9230769230769231,1.001602564102564,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-03-31,-29.737,01051,AL,12,1.25,1.0512820512820513,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-04-01,-15.921,01051,AL,15,1.1333333333333333,1.0612820512820513,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-04-02,-23.377,01051,AL,17,1.1176470588235294,1.0848114630467574,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-04-03,-25.805,01051,AL,19,1.0,1.0848114630467574,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-04-04,-39.74,01051,AL,19,1.0,1.1001960784313727,131.30169552287705,4.877497694575542
Elmore County,retail/recreation,2020-04-05,-49.429,01051,AL,19,1.0526315789473684,1.0607223942208464,131.30169552287705,4.877497694575542
Etowah County,retail/recreation,2020-04-02,-32.114,01055,AL,13,1.6153846153846154,1.6153846153846154,191.118231087678,5.252892247468641
Etowah County,retail/recreation,2020-04-03,-30.287,01055,AL,21,1.2857142857142858,1.4505494505494507,191.118231087678,5.252892247468641
Etowah County,retail/recreation,2020-04-04,-44.44,01055,AL,27,1.3333333333333333,1.4114774114774116,191.118231087678,5.252892247468641
Etowah County,retail/recreation,2020-04-05,-59.932,01055,AL,36,1.1666666666666667,1.3502747252747254,191.118231087678,5.252892247468641
Houston County,retail/recreation,2020-04-03,-36.635,01069,AL,12,1.1666666666666667,1.1666666666666667,182.60057163352056,5.207301098679082
Houston County,retail/recreation,2020-04-04,-52.55,01069,AL,14,1.4285714285714286,1.2976190476190477,182.60057163352056,5.207301098679082
Houston County,retail/recreation,2020-04-05,-60.215,01069,AL,20,1.2,1.265079365079365,182.60057163352056,5.207301098679082
Jackson County,retail/recreation,2020-04-03,-28.944,01071,AL,12,1.0833333333333333,1.0833333333333333,47.88989483188274,3.8689045183170836
Jackson County,retail/recreation,2020-04-04,-43.446,01071,AL,13,1.0769230769230769,1.080128205128205,47.88989483188274,3.8689045183170836
Jackson County,retail/recreation,2020-04-05,-50.748,01071,AL,14,1.2142857142857142,1.1248473748473746,47.88989483188274,3.8689045183170836
Jefferson County,retail/recreation,2020-03-15,-16.475,01073,AL,13,1.3076923076923077,1.3076923076923077,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-16,-8.154,01073,AL,17,1.2352941176470589,1.2714932126696832,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-17,-22.479,01073,AL,21,1.1904761904761905,1.2444875386051857,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-18,-25.524,01073,AL,25,1.36,1.2733656539538893,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-19,-29.221,01073,AL,34,1.4705882352941178,1.312810170221935,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-20,-36.201,01073,AL,50,1.22,1.2952717086834735,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-21,-46.226,01073,AL,61,1.1639344262295082,1.2809997703999634,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-22,-51.326,01073,AL,71,1.2112676056338028,1.2851580534314857,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-23,-45.303,01073,AL,86,1.058139534883721,1.2247859604082298,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-24,-40.5,01073,AL,91,1.4175824175824177,1.2141847968658899,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-25,-40.954,01073,AL,129,1.3410852713178294,1.2384018511294559,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-26,-41.838,01073,AL,173,1.0346820809248556,1.2125513820685252,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-27,-43.741,01073,AL,179,1.1955307262569832,1.2094040061931612,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-28,-48.377,01073,AL,214,1.1495327102803738,1.227682641272492,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-29,-49.88,01073,AL,246,1.0447154471544715,1.1531092471869027,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-30,-39.553,01073,AL,257,1.0972762645914398,1.1043474458416247,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-03-31,-42.661,01073,AL,282,1.0815602836879432,1.1137230863942422,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-04-01,-33.344,01073,AL,305,1.0885245901639344,1.0923218591756325,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-04-02,-38.53,01073,AL,332,1.1114457831325302,1.0847044737460636,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-04-03,-37.17,01073,AL,369,1.018970189701897,1.0795554222555488,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-04-04,-47.408,01073,AL,376,1.1117021276595744,1.0824405948691758,592.550776705888,6.384436568418997
Jefferson County,retail/recreation,2020-04-05,-58.405,01073,AL,418,1.0478468899521531,1.0756979161220177,592.550776705888,6.384436568418997
Lauderdale County,retail/recreation,2020-03-27,-34.744,01077,AL,11,1.1818181818181819,1.1818181818181819,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-03-28,-42.183,01077,AL,13,0.9230769230769231,1.0524475524475525,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-03-29,-44.94,01077,AL,12,1.0,1.034965034965035,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-03-30,-35.347,01077,AL,12,1.0,1.0262237762237763,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-03-31,-39.346,01077,AL,12,1.0,1.020979020979021,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-04-01,-23.03,01077,AL,12,1.1666666666666667,1.017948717948718,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-04-02,-33.137,01077,AL,14,1.0,1.0333333333333334,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-04-03,-28.707,01077,AL,14,1.1428571428571428,1.0619047619047621,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-04-04,-45.012,01077,AL,16,1.0,1.0619047619047621,138.8129239350615,4.933127155662132
Lauderdale County,retail/recreation,2020-04-05,-55.988,01077,AL,16,1.0,1.0619047619047621,138.8129239350615,4.933127155662132
Lee County,retail/recreation,2020-03-20,-34.621,01081,AL,11,1.0909090909090908,1.0909090909090908,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-21,-44.041,01081,AL,12,1.3333333333333333,1.212121212121212,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-22,-51.127,01081,AL,16,1.1875,1.2039141414141412,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-23,-41.881,01081,AL,19,1.368421052631579,1.2450408692185007,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-24,-38.473,01081,AL,26,1.5384615384615385,1.3037250030671081,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-25,-35.507,01081,AL,40,1.175,1.32054318488529,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-26,-40.172,01081,AL,47,1.127659574468085,1.2794084331122404,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-27,-40.183,01081,AL,53,1.0566037735849056,1.2532291878292214,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-28,-47.181,01081,AL,56,1.0178571428571428,1.1831164058743344,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-29,-53.945,01081,AL,57,1.2982456140350878,1.1350732209890442,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-30,-42.368,01081,AL,74,1.0135135135135136,1.102775923691747,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-03-31,-42.579,01081,AL,75,1.1066666666666667,1.0985773421314633,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-04-01,-35.106,01081,AL,83,1.0963855421686748,1.1065336958482173,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-04-02,-39.705,01081,AL,91,1.0879120879120878,1.120544684859206,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-04-03,-40.108,01081,AL,99,1.0505050505050506,1.0709965721531987,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-04-04,-51.547,01081,AL,104,1.0576923076923077,1.0798323309889575,270.8330461698144,5.601502565239151
Lee County,retail/recreation,2020-04-05,-60.437,01081,AL,110,1.0727272727272728,1.0730444522010787,270.8330461698144,5.601502565239151
Limestone County,retail/recreation,2020-03-26,-24.614,01083,AL,13,1.2307692307692308,1.2307692307692308,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-03-27,-26.245,01083,AL,16,1.0,1.1153846153846154,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-03-28,-29.522,01083,AL,16,1.0,1.0769230769230769,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-03-29,-36.753,01083,AL,16,1.25,1.1201923076923077,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-03-30,-31.361,01083,AL,20,1.1,1.1161538461538463,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-03-31,-36.593,01083,AL,22,1.0454545454545454,1.079090909090909,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-04-01,-21.918,01083,AL,23,1.0869565217391304,1.096482213438735,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-04-02,-26.682,01083,AL,25,1.2,1.1364822134387351,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-04-03,-22.904,01083,AL,30,1.0333333333333334,1.0931488801054017,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-04-04,-32.961,01083,AL,31,1.032258064516129,1.0796004930086276,176.64782053023944,5.174158035943815
Limestone County,retail/recreation,2020-04-05,-48.315,01083,AL,32,1.03125,1.0767595839177186,176.64782053023944,5.174158035943815
Madison County,retail/recreation,2020-03-22,-47.129,01089,AL,16,1.3125,1.3125,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-23,-42.04,01089,AL,21,1.0,1.15625,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-24,-44.722,01089,AL,21,1.6666666666666667,1.326388888888889,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-25,-35.496,01089,AL,35,1.2285714285714286,1.301934523809524,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-26,-35.727,01089,AL,43,1.4186046511627908,1.3252685492801772,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-27,-37.438,01089,AL,61,1.0163934426229508,1.2660472378047674,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-28,-43.229,01089,AL,62,1.2903225806451613,1.3241117539337997,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-29,-47.84,01089,AL,80,1.2,1.2307784206004662,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-30,-40.864,01089,AL,96,1.0416666666666667,1.1933974682195139,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-03-31,-42.643,01089,AL,100,1.07,1.1236765379869558,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-04-01,-36.202,01089,AL,107,1.0841121495327102,1.1372202793689077,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-04-02,-39.582,01089,AL,116,1.0603448275862069,1.0912247287571168,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-04-03,-37.126,01089,AL,123,1.024390243902439,1.0561027775376046,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-04-04,-49.02,01089,AL,126,1.0873015873015872,1.0652297616645885,465.2086076142975,6.142485923513522
Madison County,retail/recreation,2020-04-05,-58.753,01089,AL,137,1.0291970802919708,1.0570691777229826,465.2086076142975,6.142485923513522
Marengo County,retail/recreation,2020-04-05,-26.983,01091,AL,13,1.0,1.0,19.30918420274876,2.960580848150191
Marion County,retail/recreation,2020-04-01,-24.345,01093,AL,11,1.0,1.0,40.020571068627255,3.689393598634669
Marion County,retail/recreation,2020-04-02,-25.572,01093,AL,11,1.4545454545454546,1.2272727272727273,40.020571068627255,3.689393598634669
Marion County,retail/recreation,2020-04-03,-24.459,01093,AL,16,1.0625,1.1723484848484849,40.020571068627255,3.689393598634669
Marion County,retail/recreation,2020-04-04,-29.762,01093,AL,17,1.1176470588235294,1.158673128342246,40.020571068627255,3.689393598634669
Marion County,retail/recreation,2020-04-05,-44.352,01093,AL,19,1.0,1.1269385026737968,40.020571068627255,3.689393598634669
Marshall County,retail/recreation,2020-04-03,-19.121,01095,AL,17,1.0,1.0,171.02562475952377,5.141813397670787
Marshall County,retail/recreation,2020-04-04,-35.906,01095,AL,17,1.5294117647058822,1.2647058823529411,171.02562475952377,5.141813397670787
Marshall County,retail/recreation,2020-04-05,-52.047,01095,AL,26,1.3076923076923077,1.2790346907993966,171.02562475952377,5.141813397670787
Mobile County,retail/recreation,2020-03-26,-29.231,01097,AL,21,1.0952380952380953,1.0952380952380953,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-03-27,-31.205,01097,AL,23,1.4782608695652173,1.2867494824016563,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-03-28,-36.331,01097,AL,34,1.2058823529411764,1.2597937725814965,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-03-29,-40.712,01097,AL,41,1.0975609756097562,1.2192355733385614,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-03-30,-30.354,01097,AL,45,1.1777777777777778,1.2109440142264047,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-03-31,-32.433,01097,AL,53,1.0754716981132075,1.2069907348014273,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-04-01,-21.725,01097,AL,57,1.2105263157894737,1.1534438240462783,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-04-02,-31.596,01097,AL,69,1.4927536231884058,1.2108180780957243,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-04-03,-31.679,01097,AL,103,1.1067961165048543,1.2126651062747438,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-04-04,-42.35,01097,AL,114,1.1140350877192982,1.1999165682630477,336.11409081223917,5.817450658315924
Mobile County,retail/recreation,2020-04-05,-44.102,01097,AL,127,1.1653543307086613,1.2178930947821385,336.11409081223917,5.817450658315924
Montgomery County,retail/recreation,2020-03-25,-28.538,01101,AL,13,1.3076923076923077,1.3076923076923077,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-26,-30.38,01101,AL,17,1.0588235294117647,1.1832579185520362,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-27,-31.795,01101,AL,18,1.0,1.1221719457013575,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-28,-39.42,01101,AL,18,1.2222222222222223,1.1471845148315736,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-29,-45.451,01101,AL,22,1.3181818181818181,1.1813839755016224,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-30,-34.667,01101,AL,29,1.0689655172413792,1.1336386174114368,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-03-31,-36.866,01101,AL,31,1.1290322580645162,1.1476803631419872,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-04-01,-25.137,01101,AL,35,1.3142857142857143,1.21053750599913,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-04-02,-34.303,01101,AL,46,1.326086956521739,1.2313104528590333,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-04-03,-36.948,01101,AL,61,1.0327868852459017,1.1742314662718498,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-04-04,-48.793,01101,AL,63,1.126984126984127,1.1858351882203995,288.39588947819743,5.6643341524596975
Montgomery County,retail/recreation,2020-04-05,-54.088,01101,AL,71,1.0,1.1600287366074962,288.39588947819743,5.6643341524596975
Morgan County,retail/recreation,2020-03-27,-30.603,01103,AL,13,1.1538461538461537,1.1538461538461537,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-03-28,-34.185,01103,AL,15,1.1333333333333333,1.1435897435897435,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-03-29,-38.431,01103,AL,17,1.1176470588235294,1.1349421820010055,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-03-30,-33.008,01103,AL,19,1.0526315789473684,1.1143645312375963,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-03-31,-35.409,01103,AL,20,1.0,1.091491624990077,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-04-01,-26.773,01103,AL,20,1.1,1.0807223942208464,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-04-02,-31.863,01103,AL,22,1.0909090909090908,1.0722375457359976,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-04-03,-29.524,01103,AL,24,1.0,1.0487081339712918,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-04-04,-38.012,01103,AL,24,1.125,1.0631818181818182,206.4856189102604,5.330230767894902
Morgan County,retail/recreation,2020-04-05,-50.709,01103,AL,27,1.1111111111111112,1.0854040404040404,206.4856189102604,5.330230767894902
Pike County,retail/recreation,2020-04-05,-44.972,01109,AL,14,1.0,1.0,49.27187597081629,3.8973534511469636
Randolph County,retail/recreation,2020-04-04,-29.391,01111,AL,11,1.0,1.0,39.13878918898745,3.667114026103306
Randolph County,retail/recreation,2020-04-05,-47.348,01111,AL,11,1.0909090909090908,1.0454545454545454,39.13878918898745,3.667114026103306
Shelby County,retail/recreation,2020-03-21,-42.534,01117,AL,16,1.0625,1.0625,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-22,-46.774,01117,AL,17,1.2941176470588236,1.1783088235294117,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-23,-39.015,01117,AL,22,1.2272727272727273,1.1946301247771836,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-24,-36.662,01117,AL,27,1.5555555555555556,1.2848614824717766,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-25,-33.744,01117,AL,42,1.2619047619047619,1.2802701383583737,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-26,-36.771,01117,AL,53,1.320754716981132,1.3319210817546001,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-27,-38.216,01117,AL,70,1.0285714285714285,1.2788118380571212,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-28,-43.933,01117,AL,72,1.0972222222222223,1.2528017370470201,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-29,-44.568,01117,AL,79,1.1139240506329113,1.1644754360624912,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-30,-35.45,01117,AL,88,0.9772727272727273,1.1075490291360843,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-03-31,-39.517,01117,AL,86,1.0348837209302326,1.0503748299259044,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-04-01,-30.847,01117,AL,89,1.1348314606741574,1.0716268363464503,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-04-02,-35.833,01117,AL,101,1.1386138613861385,1.0799051641792334,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-04-03,-35.125,01117,AL,115,1.1043478260869566,1.0779899192700426,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-04-04,-44.533,01117,AL,127,1.141732283464567,1.1108818305084105,277.18268395697385,5.624676797676877
Shelby County,retail/recreation,2020-04-05,-55.0,01117,AL,145,1.0344827586206897,1.1108016380465018,277.18268395697385,5.624676797676877
Tuscaloosa County,retail/recreation,2020-03-25,-28.242,01125,AL,15,1.3333333333333333,1.3333333333333333,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-26,-31.291,01125,AL,20,1.1,1.2166666666666668,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-27,-31.297,01125,AL,22,1.0454545454545454,1.1595959595959597,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-28,-40.09,01125,AL,23,1.0,1.1196969696969696,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-29,-47.983,01125,AL,23,1.2173913043478262,1.139235836627141,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-30,-46.349,01125,AL,28,1.0357142857142858,1.0797120271033314,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-03-31,-45.334,01125,AL,29,1.0344827586206897,1.0666085788274693,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-04-01,-32.962,01125,AL,30,1.2333333333333334,1.1041843364032267,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-04-02,-38.475,01125,AL,37,1.1081081081081081,1.1258059580248483,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-04-03,-35.048,01125,AL,41,1.0731707317073171,1.0969618434967465,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-04-04,-47.039,01125,AL,44,1.3636363636363635,1.1625462590811622,158.50080652031247,5.065759681760619
Tuscaloosa County,retail/recreation,2020-04-05,-54.239,01125,AL,60,1.2333333333333334,1.2023163740236908,158.50080652031247,5.065759681760619
Walker County,retail/recreation,2020-03-26,-29.824,01127,AL,18,1.3333333333333333,1.3333333333333333,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-03-27,-30.932,01127,AL,24,1.1666666666666667,1.25,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-03-28,-31.137,01127,AL,28,1.0714285714285714,1.1904761904761905,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-03-29,-38.392,01127,AL,30,1.0333333333333334,1.151190476190476,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-03-30,-33.52,01127,AL,31,1.032258064516129,1.1274039938556066,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-03-31,-29.662,01127,AL,32,1.0,1.06073732718894,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-04-01,-17.834,01127,AL,32,1.0625,1.0399039938556067,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-04-02,-26.886,01127,AL,34,1.4411764705882353,1.1138535736875395,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-04-03,-23.148,01127,AL,49,1.0,1.1071869070208729,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-04-04,-32.948,01127,AL,49,1.0,1.1007352941176471,80.30279528933002,4.385804430923804
Walker County,retail/recreation,2020-04-05,-48.414,01127,AL,49,1.1020408163265305,1.1211434573829533,80.30279528933002,4.385804430923804
Benton County,retail/recreation,2020-03-25,-29.953,05007,AR,18,1.2777777777777777,1.2777777777777777,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-26,-30.078,05007,AR,23,1.0434782608695652,1.1606280193236715,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-27,-35.657,05007,AR,24,1.2083333333333333,1.1765297906602254,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-28,-44.476,05007,AR,29,1.1379310344827587,1.1668801016158588,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-29,-37.081,05007,AR,33,1.1515151515151516,1.1638071115957174,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-30,-39.837,05007,AR,38,1.0,1.1082515560401618,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-03-31,-33.535,05007,AR,38,1.0526315789473684,1.1100822196557223,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-04-01,-31.097,05007,AR,40,1.05,1.0784155529890556,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-04-02,-33.449,05007,AR,42,0.9761904761904762,1.046067441330599,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-04-03,-38.37,05007,AR,41,0.975609756097561,1.010886362247081,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-04-04,-52.533,05007,AR,40,1.05,1.020886362247081,329.2829375921375,5.796917373864812
Benton County,retail/recreation,2020-04-05,-49.761,05007,AR,42,1.0,1.0103600464576075,329.2829375921375,5.796917373864812
Clark County,retail/recreation,2020-03-25,-21.219,05019,AR,13,1.1538461538461537,1.1538461538461537,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-26,-22.297,05019,AR,15,1.1333333333333333,1.1435897435897435,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-27,-29.409,05019,AR,17,1.0588235294117647,1.1153343388637504,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-28,-35.759,05019,AR,18,1.0,1.0865007541478129,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-29,-34.467,05019,AR,18,1.3333333333333333,1.1358672699849168,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-30,-37.281,05019,AR,24,1.0,1.1050980392156862,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-03-31,-27.142,05019,AR,24,1.0833333333333333,1.0950980392156862,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-04-01,-13.889,05019,AR,26,1.0,1.0833333333333333,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-04-02,-26.826,05019,AR,26,1.0384615384615385,1.091025641025641,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-04-03,-33.806,05019,AR,27,1.0,1.0243589743589743,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-04-04,-37.935,05019,AR,27,1.0,1.0243589743589743,25.77136014365079,3.2492638033898373
Clark County,retail/recreation,2020-04-05,-44.041,05019,AR,27,1.0,1.0076923076923077,25.77136014365079,3.2492638033898373
Cleburne County,retail/recreation,2020-03-20,-23.657,05023,AR,11,2.0,2.0,45.00446501321321,3.8067617073639406
Cleburne County,retail/recreation,2020-03-21,-35.725,05023,AR,22,1.1363636363636365,1.5681818181818183,45.00446501321321,3.8067617073639406
Cleburne County,retail/recreation,2020-03-22,-42.86,05023,AR,25,1.0,1.378787878787879,45.00446501321321,3.8067617073639406
Cleburne County,retail/recreation,2020-03-23,-30.154,05023,AR,25,1.36,1.3740909090909093,45.00446501321321,3.8067617073639406
